year,make,model,display_trim,bolt_pattern,center_bore_mm,thread_size,offset_min,offset_max,diameter_min,diameter_max,width_min,width_max,wheel_count,source,issue_types,issue_details
2008,"chevrolet","impala","LS, LT, Premier","5x115",70.3,"M12x1.5",38,50,17,18,6.5,7,2,"generation_template [filled from 2007 impala]","sibling_aggregation","Multiple trims grouped: LS, LT, Premier"
2008,"chevrolet","malibu","LS, RS, LT, Premier","5x110",65.1,"M12x1.5",38,52,16,16,6.5,6.5,1,"generation_template [filled from 2012 malibu]","sibling_aggregation; suspicious_bolt_pattern","Multiple trims grouped: LS, RS, LT, Premier; Bolt pattern 5x110 unexpected for chevrolet (expected: 5x120, 5x127, 6x139.7, 8x180, 5x115, 5x4.75, 5x100, 4x100, 8x165.1, 5x114.3)"
2008,"chevrolet","silverado-1500","Base","6x139.7",78.1,"M14x1.5",24,31,17,17,7.5,7.5,1,"generation_template [sm-same-year:silverad:2008]","exact_safe","Single exact wheel spec"
2008,"chevrolet","silverado-1500","LS","6x139.7",78.1,"M14x1.5",,46,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","46mm offset spread (0mm to 46mm)"
2008,"chevrolet","silverado-1500","LT","6x139.7",78.1,"M14x1.5",,46,18,18,8,8,1,"generation_inherit","offset_range_too_broad","46mm offset spread (0mm to 46mm)"
2008,"chevrolet","silverado-1500","LTZ","6x139.7",78.1,"M14x1.5",,46,20,20,8.5,8.5,1,"generation_inherit","offset_range_too_broad","46mm offset spread (0mm to 46mm)"
2008,"chevrolet","silverado-1500","WT","6x139.7",78.1,"M14 x 1.5",31,31,17,20,7.5,8.5,4,"railway_import","exact_safe","Specs within expected ranges"
2008,"chevrolet","silverado-1500","WT","6x139.7",78.1,"M14x1.5",,46,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","46mm offset spread (0mm to 46mm)"
2008,"chevrolet","silverado-1500","Z71","6x139.7",78.1,"M14x1.5",,46,18,18,8,8,1,"generation_inherit","offset_range_too_broad","46mm offset spread (0mm to 46mm)"
2008,"chevrolet","silverado-2500-hd","LT","8x165.1",116.7,"M14x1.5",-25,44,17,18,7.5,8,2,"manual_backfill [template:gm_hd_gen2_2007_2010]","plausible_shared","Multiple specs with reasonable spread"
2008,"chevrolet","silverado-2500-hd","LTZ","8x165.1",116.7,"M14x1.5",-25,44,17,18,7.5,8,2,"manual_backfill [template:gm_hd_gen2_2007_2010]","plausible_shared","Multiple specs with reasonable spread"
2008,"chevrolet","silverado-2500-hd","Work Truck","8x165.1",116.7,"M14x1.5",-25,44,17,18,7.5,8,2,"manual_backfill [template:gm_hd_gen2_2007_2010]","plausible_shared","Multiple specs with reasonable spread"
2008,"chevrolet","silverado-2500hd","Base","8x165.1",116.7,"M14x1.5",-12,44,18,18,8,8,1,"api_import [filled from 2008 silverado-2500hd]","offset_range_too_broad","56mm offset spread (-12mm to 44mm)"
2008,"chevrolet","silverado-2500hd","LT","8x165.1",116.7,"M14x1.5",-12,44,18,18,8,8,1,"api_import [filled from 2008 silverado-2500hd]","offset_range_too_broad","56mm offset spread (-12mm to 44mm)"
2008,"chevrolet","silverado-2500hd","LTZ","8x165.1",116.7,"M14x1.5",-12,44,18,18,8,8,1,"api_import [filled from 2008 silverado-2500hd]","offset_range_too_broad","56mm offset spread (-12mm to 44mm)"
2008,"chevrolet","silverado-2500hd","WT","8x165.1",116.7,"M14x1.5",-12,44,18,18,8,8,1,"api_import [filled from 2008 silverado-2500hd]","offset_range_too_broad","56mm offset spread (-12mm to 44mm)"
2008,"chevrolet","silverado-2500hd","Z71","8x180",124.1,"M14x1.5",35,55,18,18,8,8,1,"generation_inherit","exact_safe","Single exact wheel spec"
2008,"chevrolet","silverado-3500-hd","LT","8x165.1",116.7,"M14x1.5",-25,44,17,18,7.5,8,2,"manual_backfill [template:gm_hd_gen2_2007_2010]","plausible_shared","Multiple specs with reasonable spread"
2008,"chevrolet","silverado-3500-hd","LTZ","8x165.1",116.7,"M14x1.5",-25,44,17,18,7.5,8,2,"manual_backfill [template:gm_hd_gen2_2007_2010]","plausible_shared","Multiple specs with reasonable spread"
2008,"chevrolet","silverado-3500-hd","Work Truck","8x165.1",116.7,"M14x1.5",-25,44,17,18,7.5,8,2,"manual_backfill [template:gm_hd_gen2_2007_2010]","plausible_shared","Multiple specs with reasonable spread"
2008,"chevrolet","silverado-3500hd","Base","8x165.1",116.7,"M14x1.5",-25,44,17,18,7.5,8,2,"api_import [template:gm_hd_gen2_2007_2010]","plausible_shared","Multiple specs with reasonable spread"
2008,"chevrolet","silverado-3500hd","LT","8x165.1",116.7,"M14x1.5",-25,44,17,18,7.5,8,2,"api_import [template:gm_hd_gen2_2007_2010]","plausible_shared","Multiple specs with reasonable spread"
2008,"chevrolet","silverado-3500hd","LTZ","8x165.1",116.7,"M14x1.5",-25,44,17,18,7.5,8,2,"api_import [template:gm_hd_gen2_2007_2010]","plausible_shared","Multiple specs with reasonable spread"
2008,"chevrolet","silverado-3500hd","WT","8x165.1",116.7,"M14x1.5",-25,44,17,18,7.5,8,2,"api_import [template:gm_hd_gen2_2007_2010]","plausible_shared","Multiple specs with reasonable spread"
2008,"chevrolet","suburban","LS, LT, RST, Z71, Premier, High Country","6x139.7",78.1,"M14x1.5",22,46,22,22,9,9,1,"generation_template [sib-same-year:tahoe:2008]","sibling_aggregation","Multiple trims grouped: LS, LT, RST, Z71, Premier, High Country"
2008,"chevrolet","tahoe","LS, LT, RST, Z71, Premier, High Country","6x139.7",78.1,"M14x1.5",22,46,22,22,9,9,1,"generation_template [filled from 2007 tahoe]","sibling_aggregation","Multiple trims grouped: LS, LT, RST, Z71, Premier, High Country"
2008,"chrysler","300","Base","5x115",71.5,"M14x1.5",15,35,17,17,7,7,1,"tier-a-import","exact_safe","Single exact wheel spec"
2008,"chrysler","300","Limited","5x115",71.5,"M14x1.5",15,35,18,18,7.5,7.5,1,"tier-a-import","exact_safe","Single exact wheel spec"
2008,"chrysler","300","Touring","5x115",71.5,"M14x1.5",15,35,17,18,7,7.5,2,"tier-a-import","plausible_shared","Multiple specs with reasonable spread"
2008,"chrysler","300c","AWD","5x115",71.5,"M14x1.5",15,35,17,18,7,7.5,2,"manual_research","plausible_shared","Multiple specs with reasonable spread"
2008,"chrysler","300c","RWD","5x115",71.5,"M14x1.5",15,35,18,20,7.5,8,2,"manual_research","plausible_shared","Multiple specs with reasonable spread"
2008,"chrysler","300c","SRT8","5x115",71.5,"M14x1.5",15,35,20,20,9,9,1,"manual_research","exact_safe","Single exact wheel spec"
2008,"chrysler","town-and-country","LX/Touring","5x114.3",71.5,"M12x1.5",35,50,16,17,6.5,6.5,2,"batch6-minivans-evs","plausible_shared","Multiple specs with reasonable spread"
2008,"chrysler","town-and-country","Limited","5x114.3",71.5,"M12x1.5",35,50,17,17,6.5,6.5,1,"batch6-minivans-evs","exact_safe","Single exact wheel spec"
2008,"dodge","avenger","Base","5x114.3",67.1,"M12x1.5",35,55,17,18,7,7.5,2,"generation_template","plausible_shared","Multiple specs with reasonable spread"
2008,"dodge","caliber","Base","5x114.3",67.1,"M12x1.5",35,55,15,19,6,8,4,"generation_template","exact_safe","Specs within expected ranges"
2008,"dodge","challenger","Base","5x115",71.5,"M14x1.5",18,55,17,20,7.5,11.5,2,"generation_template","width_range_too_broad; offset_range_too_broad","4"" width spread (7.5"" to 11.5""); 37mm offset spread (18mm to 55mm)"
2008,"dodge","challenger","R/T","5x115",71.5,"M14x1.5",-10,55,18,20,7.5,8,2,"generation_inherit","offset_range_too_broad","65mm offset spread (-10mm to 55mm)"
2008,"dodge","challenger","R/T Classic","5x115",71.5,"M14x1.5",-10,55,20,20,8,8,1,"generation_inherit","offset_range_too_broad","65mm offset spread (-10mm to 55mm)"
2008,"dodge","challenger","SE","5x115",71.5,"M14x1.5",-10,55,17,17,7,7,1,"generation_inherit","offset_range_too_broad","65mm offset spread (-10mm to 55mm)"
2008,"dodge","challenger","SRT8","5x115",71.5,"M14x1.5",-10,55,20,20,9,9,1,"generation_inherit","offset_range_too_broad","65mm offset spread (-10mm to 55mm)"
2008,"dodge","challenger","SXT","5x115",71.5,"M14x1.5",-10,55,18,18,7.5,7.5,1,"generation_inherit","offset_range_too_broad","65mm offset spread (-10mm to 55mm)"
2008,"dodge","charger","Base","5x115",71.5,"M14x1.5",18,45,17,20,7,8.5,3,"generation_template","offset_range_too_broad","27mm offset spread (18mm to 45mm)"
2008,"dodge","charger","Daytona R/T","5x115",71.5,"M14x1.5",-10,55,20,20,8,8,1,"generation_inherit","offset_range_too_broad","65mm offset spread (-10mm to 55mm)"
2008,"dodge","charger","R/T","5x115",71.5,"M14x1.5",-10,55,18,20,7.5,8,2,"generation_inherit","offset_range_too_broad","65mm offset spread (-10mm to 55mm)"
2008,"dodge","charger","SE","5x115",71.5,"M14x1.5",-10,55,17,17,7,7,1,"generation_inherit","offset_range_too_broad","65mm offset spread (-10mm to 55mm)"
2008,"dodge","charger","SRT8","5x115",71.5,"M14x1.5",-10,55,20,20,9,9,1,"generation_inherit","offset_range_too_broad","65mm offset spread (-10mm to 55mm)"
2008,"dodge","charger","SRT8 Super Bee","5x115",71.5,"M14x1.5",-10,55,20,20,9,9,1,"generation_inherit","offset_range_too_broad","65mm offset spread (-10mm to 55mm)"
2008,"dodge","charger","SXT","5x115",71.5,"M14x1.5",-10,55,18,18,7.5,7.5,1,"generation_inherit","offset_range_too_broad","65mm offset spread (-10mm to 55mm)"
2008,"dodge","dakota","Base","5x139.7",77.8,"M14x1.5",10,45,16,20,6.5,8.5,4,"generation_template","offset_range_too_broad","35mm offset spread (10mm to 45mm)"
2008,"dodge","durango","Base","5x127",71.5,"M14x1.5",10,45,17,20,7,8.5,3,"generation_template","offset_range_too_broad","35mm offset spread (10mm to 45mm)"
2008,"dodge","grand-caravan","Base","5x114.3",67.1,"M12x1.5",35,55,16,17,6.5,7,2,"generation_template","plausible_shared","Multiple specs with reasonable spread"
2008,"dodge","magnum","Base","5x115",71.5,"M14x1.5",18,45,17,20,7,8.5,3,"generation_template","offset_range_too_broad","27mm offset spread (18mm to 45mm)"
2008,"dodge","nitro","Base","5x114.3",71.5,"M12x1.5",35,50,16,20,6.5,8.5,3,"generation_template","exact_safe","Specs within expected ranges"
2008,"dodge","ram-1500","Base","5x139.7",77.8,"M14x1.5",-12,25,17,17,8,8,1,"manufacturer_spec [filled from 2008 ram-1500]","offset_range_too_broad","37mm offset spread (-12mm to 25mm)"
2008,"dodge","ram-1500","Laramie","5x139.7",77.8,"M14x1.5",-12,45,20,20,9,9,1,"generation_inherit","offset_range_too_broad","57mm offset spread (-12mm to 45mm)"
2008,"dodge","ram-1500","SLT","5x139.7",77.8,"M14x1.5",-12,45,17,17,8,8,1,"generation_inherit","offset_range_too_broad","57mm offset spread (-12mm to 45mm)"
2008,"dodge","ram-1500","ST","5x139.7",77.8,"M14x1.5",-12,45,17,17,7,7,1,"generation_inherit","offset_range_too_broad","57mm offset spread (-12mm to 45mm)"
2008,"dodge","ram-1500","Sport","5x139.7",77.8,"M14x1.5",-12,45,20,20,9,9,1,"generation_inherit","offset_range_too_broad","57mm offset spread (-12mm to 45mm)"
2008,"dodge","ram-2500","Laramie","8x165.1",121.3,"M14x1.5",-50,60,17,17,8,8,1,"generation_inherit","offset_range_too_broad","110mm offset spread (-50mm to 60mm)"
2008,"dodge","ram-2500","Power Wagon","8x165.1",121.3,"M14x1.5",-50,60,17,17,8,8,1,"generation_inherit","offset_range_too_broad","110mm offset spread (-50mm to 60mm)"
2008,"dodge","ram-2500","SLT","8x165.1",121.3,"M14x1.5",-50,60,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","110mm offset spread (-50mm to 60mm)"
2008,"dodge","ram-2500","ST","8x165.1",121.3,"M14x1.5",-50,60,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","110mm offset spread (-50mm to 60mm)"
2008,"dodge","ram-3500","Laramie","8x165.1",121.3,"M14x1.5",-50,60,17,17,8,8,1,"generation_inherit","offset_range_too_broad","110mm offset spread (-50mm to 60mm)"
2008,"dodge","ram-3500","Power Wagon","8x165.1",121.3,"M14x1.5",-50,60,17,17,8,8,1,"generation_inherit","offset_range_too_broad","110mm offset spread (-50mm to 60mm)"
2008,"dodge","ram-3500","SLT","8x165.1",121.3,"M14x1.5",-50,60,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","110mm offset spread (-50mm to 60mm)"
2008,"dodge","ram-3500","ST","8x165.1",121.3,"M14x1.5",-50,60,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","110mm offset spread (-50mm to 60mm)"
2008,"ford","edge","SE, SEL, ST-Line, Titanium, ST","5x108",63.4,"M14x1.5",40,55,18,21,8,8.5,4,"manual_seed_spec","sibling_aggregation","Multiple trims grouped: SE, SEL, ST-Line, Titanium, ST"
2008,"ford","escape","S, SE, SEL, ST-Line, Titanium, Plug-In Hybrid","5x114.3",67.1,"M12x1.5",40,52,16,17,6.5,7,2,"cache-import","sibling_aggregation","Multiple trims grouped: S, SE, SEL, ST-Line, Titanium, Plug-In Hybrid"
2008,"ford","expedition","XL, XLT, Limited, King Ranch, Platinum, Timberline","6x135",87.1,"M14x1.5",25,44,17,20,7,8.5,3,"cache-import","sibling_aggregation","Multiple trims grouped: XL, XLT, Limited, King Ranch, Platinum, Timberline"
2008,"ford","explorer","Base, XLT, Limited, ST, Platinum, King Ranch, Timberline","5x114.3",70.5,"M14x1.5",40,55,17,18,7,7.5,2,"cache-import","sibling_aggregation","Multiple trims grouped: Base, XLT, Limited, ST, Platinum, King Ranch, Timberline"
2008,"ford","f-150","Base","6x135",87.1,"M14x2.0",25,44,17,20,7,8.5,3,"cache-import","exact_safe","Specs within expected ranges"
2008,"ford","f-150","FX4","6x135",87.1,"M14x1.5",25,46,18,18,8,8,1,"generation_inherit","exact_safe","Single exact wheel spec"
2008,"ford","f-150","King Ranch","6x135",87.1,"M14x1.5",25,46,18,18,8,8,1,"generation_inherit","exact_safe","Single exact wheel spec"
2008,"ford","f-150","Lariat","6x135",87.1,"M14x1.5",25,46,18,18,8,8,1,"generation_inherit","exact_safe","Single exact wheel spec"
2008,"ford","f-150","STX","6x135",87.1,"M14x1.5",25,46,17,17,7.5,7.5,1,"generation_inherit","exact_safe","Single exact wheel spec"
2008,"ford","f-150","XL","6x135",87.1,"M14x1.5",25,46,17,17,7.5,7.5,1,"generation_inherit","exact_safe","Single exact wheel spec"
2008,"ford","f-150","XLT","6x135",87.1,"M14x1.5",25,46,17,18,7.5,8,2,"generation_inherit","plausible_shared","Multiple specs with reasonable spread"
2008,"ford","f-250","King Ranch","8x170",124.9,"M14x2.0",25,60,18,18,8,8,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2008,"ford","f-250","Lariat","8x170",124.9,"M14x2.0",25,60,18,18,8,8,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2008,"ford","f-250","XL","8x170",124.9,"M14x2.0",25,60,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2008,"ford","f-250","XLT","8x170",124.9,"M14x2.0",25,60,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2008,"ford","f-350","King Ranch","8x170",124.9,"M14x2.0",25,60,18,18,8,8,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2008,"ford","f-350","Lariat","8x170",124.9,"M14x2.0",25,60,18,18,8,8,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2008,"ford","f-350","XL","8x170",124.9,"M14x2.0",25,60,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2008,"ford","f-350","XLT","8x170",124.9,"M14x2.0",25,60,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2008,"ford","focus","S","4x108",63.4,"M12x1.5",40,52,15,15,6,6,1,"batch2v2-trim-groups","exact_safe","Single exact wheel spec"
2008,"ford","focus","SE","4x108",63.4,"M12x1.5",40,52,15,16,6,6.5,2,"batch2v2-trim-groups","plausible_shared","Multiple specs with reasonable spread"
2008,"ford","focus","SES","4x108",63.4,"M12x1.5",40,52,16,16,6.5,6.5,1,"batch2v2-trim-groups","exact_safe","Single exact wheel spec"
2008,"ford","fusion","S","5x114.3",67.1,"M12x1.5",40,52,16,16,6.5,6.5,1,"batch2v2-trim-groups","exact_safe","Single exact wheel spec"
2008,"ford","fusion","SE/Hybrid","5x114.3",67.1,"M12x1.5",40,52,17,17,7.5,7.5,1,"batch2v2-trim-groups","exact_safe","Single exact wheel spec"
2008,"ford","fusion","SEL/Sport","5x114.3",67.1,"M12x1.5",40,52,18,18,8,8,1,"batch2v2-trim-groups","exact_safe","Single exact wheel spec"
2008,"ford","mustang","Base","5x114.3",70.6,"M14x1.5",12,55,17,19,7,9,3,"generation_inherit_2010","offset_range_too_broad","43mm offset spread (12mm to 55mm)"
2008,"ford","mustang","GT","5x114.3",70.6,"M14x1.5",12,55,18,19,8,9,2,"generation_inherit_2010","offset_range_too_broad","43mm offset spread (12mm to 55mm)"
2008,"ford","mustang","Shelby GT500","5x114.3",70.5,"M14x1.5",35,50,18,18,9.5,9.5,1,"batch3-sports-cars","exact_safe","Single exact wheel spec"
2008,"ford","mustang","V6","5x114.3",70.5,"M14x1.5",35,50,16,16,7,7,1,"batch3-sports-cars","exact_safe","Single exact wheel spec"
2008,"ford","ranger","XL, XLT, Lariat, Tremor, Raptor","5x114.3",70.5,"M12x1.75",35,55,15,16,6,6.5,2,"cache-import","sibling_aggregation","Multiple trims grouped: XL, XLT, Lariat, Tremor, Raptor"
2008,"gmc","acadia","SL, SLE, SLT, AT4, Denali","6x132",74.5,"M14x1.5",44,56,18,20,8,9,3,"generation_template","sibling_aggregation; suspicious_bolt_pattern","Multiple trims grouped: SL, SLE, SLT, AT4, Denali; Bolt pattern 6x132 unexpected for gmc (expected: 5x120, 6x139.7, 8x180, 5x127, 8x165.1)"
2008,"gmc","acadia","SL, SLE, SLT, AT4, Denali","6x132",74.5,"M14 x 1.5",40,50,18,20,7.5,9,6,"wheelsize","sibling_aggregation; suspicious_bolt_pattern","Multiple trims grouped: SL, SLE, SLT, AT4, Denali; Bolt pattern 6x132 unexpected for gmc (expected: 5x120, 6x139.7, 8x180, 5x127, 8x165.1)"
2008,"gmc","canyon","Elevation, AT4, AT4X, Denali","6x139.7",78.1,"M12x1.5",25,45,16,18,6.5,7.5,3,"generation_template [filled from 2010 canyon]","sibling_aggregation","Multiple trims grouped: Elevation, AT4, AT4X, Denali"
2008,"gmc","sierra-1500","Base","6x139.7",78.1,"M14x1.5",24,31,17,17,7.5,7.5,1,"generation_template [filled from 2008 sierra-1500]","exact_safe","Single exact wheel spec"
2008,"gmc","sierra-1500","Denali","6x139.7",78.1,"M14x1.5",,46,20,20,8.5,8.5,1,"generation_inherit","offset_range_too_broad","46mm offset spread (0mm to 46mm)"
2008,"gmc","sierra-1500","SL","6x139.7",78.1,"M14x1.5",,46,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","46mm offset spread (0mm to 46mm)"
2008,"gmc","sierra-1500","SLE","6x139.7",78.1,"M14x1.5",,46,18,18,8,8,1,"generation_inherit","offset_range_too_broad","46mm offset spread (0mm to 46mm)"
2008,"gmc","sierra-1500","SLT","6x139.7",78.1,"M14x1.5",,46,18,18,8,8,1,"generation_inherit","offset_range_too_broad","46mm offset spread (0mm to 46mm)"
2008,"gmc","sierra-1500","WT","6x139.7",78.1,"M14x1.5",,46,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","46mm offset spread (0mm to 46mm)"
2008,"gmc","sierra-2500-hd","Base","8x180",124.1,"M14x1.5",,,17,17,7.5,7.5,1,"manual_import [filled from 2008 sierra-2500hd]","exact_safe","Single exact wheel spec"
2008,"gmc","sierra-2500-hd","SLE","8x180",124.1,"M14x1.5",,,17,17,7.5,7.5,1,"manual_import [filled from 2008 sierra-2500hd]","exact_safe","Single exact wheel spec"
2008,"gmc","sierra-2500-hd","SLT","8x180",124.1,"M14x1.5",,,17,17,7.5,7.5,1,"manual_import [filled from 2008 sierra-2500hd]","exact_safe","Single exact wheel spec"
2008,"gmc","sierra-2500-hd","Work Truck","8x180",124.1,"M14x1.5",,,17,17,7.5,7.5,1,"manual_import [filled from 2008 sierra-2500hd]","exact_safe","Single exact wheel spec"
2008,"gmc","sierra-2500hd","Base","8x165.1",116.7,"M14x1.5",-12,44,17,17,7.5,7.5,1,"api_import [filled from 2008 sierra-2500hd]","offset_range_too_broad","56mm offset spread (-12mm to 44mm)"
2008,"gmc","sierra-2500hd","Denali","8x180",124.1,"M14x1.5",35,55,18,18,8,8,1,"generation_inherit","exact_safe","Single exact wheel spec"
2008,"gmc","sierra-2500hd","SLE","8x165.1",116.7,"M14x1.5",-12,44,17,17,7.5,7.5,1,"api_import [filled from 2008 sierra-2500hd]","offset_range_too_broad","56mm offset spread (-12mm to 44mm)"
2008,"gmc","sierra-2500hd","SLT","8x165.1",116.7,"M14x1.5",-12,44,17,17,7.5,7.5,1,"api_import [filled from 2008 sierra-2500hd]","offset_range_too_broad","56mm offset spread (-12mm to 44mm)"
2008,"gmc","sierra-2500hd","WT","8x180",124.1,"M14x1.5",35,55,17,17,7.5,7.5,1,"generation_inherit","exact_safe","Single exact wheel spec"
2008,"gmc","sierra-3500-hd","Base","8x165.1",116.7,"M14x1.5",-25,44,17,18,7.5,8,2,"manual_import [template:gm_hd_gen2_2007_2010]","plausible_shared","Multiple specs with reasonable spread"
