"ItemCategory","PartNumber","Brand","Style","Finish","Size","BoltPattern","BoltPatternRange","Offset","OffsetRange","CenterBore","ProductGroup","WSIStock","AltStock","WSICatalogPrice","Cost","LoadRating","ImageURL","LogoURL"
"Wheels","FS0120A25XX30R-BR","MRR","FS01","Bronze","20X12","5-BLANK","5-100 TO 5-130","+30","+30 TO +71","66.6","","0","3","911.00","547.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/5022/8020.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0121905XX12R-BR","MRR","FS01","Bronze","21X9","5-BLANK","5-100 TO 5-130","+12","+12 TO +45","66.6","","0","8","991.00","595.00","1793.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/5022/8020.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0121A55XX12R-BR","MRR","FS01","Bronze","21X10.5","5-BLANK","5-100 TO 5-130","+12","+12 TO +46","66.6","","0","3","991.00","595.00","1793.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/5022/8020.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0118855XX0R-BC","MRR","FS01","Brushed w/Gloss Clear","18X8.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +51","66.6","","0","1","1042.00","626.00","1595.00","","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0118955XX13R-BC","MRR","FS01","Brushed w/Gloss Clear","18X9.5","5-BLANK","5-100 TO 5-130","+13","+13 TO +64","66.6","","0","2","1042.00","626.00","1595.00","","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0118A55XX12R-BC","MRR","FS01","Brushed w/Gloss Clear","18X10.5","5-BLANK","5-100 TO 5-130","+12","+12 TO +51","66.6","","0","4","1042.00","626.00","1595.00","","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119855XX0R-BC","MRR","FS01","Brushed w/Gloss Clear","19X8.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +45","66.6","","0","53","1115.00","669.00","1595.00","","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119955XX0R-BC","MRR","FS01","Brushed w/Gloss Clear","19X9.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +40","66.6","","0","2","1115.00","669.00","1595.00","","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119A05XX19R-BC","MRR","FS01","Brushed w/Gloss Clear","19X10","5-BLANK","5-100 TO 5-130","+19","+19 TO +64","66.6","","0","35","1115.00","669.00","1595.00","","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119A6XX18R-BC","MRR","FS01","Brushed w/Gloss Clear","19X11","5-BLANK","5-100 TO 5-130","+18","+18 TO +58","66.6","","0","3","1115.00","669.00","1595.00","","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120855XX0R-BC","MRR","FS01","Brushed w/Gloss Clear","20X8.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +45","66.6","","0","33","1203.00","722.00","1595.00","","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120A05XX12R-BC","MRR","FS01","Brushed w/Gloss Clear","20X10","5-BLANK","5-100 TO 5-130","+12","+12 TO +45","66.6","","0","0","1203.00","722.00","1595.00","","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120A15XX18R-BC","MRR","FS01","Brushed w/Gloss Clear","20X11","5-BLANK","5-100 TO 5-130","+18","+18 TO +58","66.6","","0","21","1203.00","722.00","1595.00","","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120A25XX30R-BC","MRR","FS01","Brushed w/Gloss Clear","20X12","5-BLANK","5-100 TO 5-130","+30","+30 TO +71","66.6","","0","3","1203.00","722.00","1595.00","","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0121905XX12R-BC","MRR","FS01","Brushed w/Gloss Clear","21X9","5-BLANK","5-100 TO 5-130","+12","+12 TO +45","66.6","","0","8","1283.00","770.00","1793.00","","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0121A55XX12R-BC","MRR","FS01","Brushed w/Gloss Clear","21X10.5","5-BLANK","5-100 TO 5-130","+12","+12 TO +46","66.6","","0","3","1283.00","770.00","1793.00","","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0118855XX0R-BT","MRR","FS01","Brushed w/Tinted Clear","18X8.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +51","66.6","","0","1","1042.00","626.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11517/14934.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0118955XX13R-BT","MRR","FS01","Brushed w/Tinted Clear","18X9.5","5-BLANK","5-100 TO 5-130","+13","+13 TO +64","66.6","","0","2","1042.00","626.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11517/14934.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0118A55XX12R-BT","MRR","FS01","Brushed w/Tinted Clear","18X10.5","5-BLANK","5-100 TO 5-130","+12","+12 TO +51","66.6","","0","4","1042.00","626.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11517/14934.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119855XX0R-BT","MRR","FS01","Brushed w/Tinted Clear","19X8.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +45","66.6","","0","53","1115.00","669.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11517/14934.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119955XX0R-BT","MRR","FS01","Brushed w/Tinted Clear","19X9.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +40","66.6","","0","2","1115.00","669.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11517/14934.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119A05XX19R-BT","MRR","FS01","Brushed w/Tinted Clear","19X10","5-BLANK","5-100 TO 5-130","+19","+19 TO +64","66.6","","0","35","1115.00","669.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11517/14934.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119A6XX18R-BT","MRR","FS01","Brushed w/Tinted Clear","19X11","5-BLANK","5-100 TO 5-130","+18","+18 TO +58","66.6","","0","3","1115.00","669.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11517/14934.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120855XX0R-BT","MRR","FS01","Brushed w/Tinted Clear","20X8.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +45","66.6","","0","33","1203.00","722.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11517/14934.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120A05XX12R-BT","MRR","FS01","Brushed w/Tinted Clear","20X10","5-BLANK","5-100 TO 5-130","+12","+12 TO +45","66.6","","0","0","1203.00","722.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11517/14934.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120A15XX18R-BT","MRR","FS01","Brushed w/Tinted Clear","20X11","5-BLANK","5-100 TO 5-130","+18","+18 TO +58","66.6","","0","21","1203.00","722.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11517/14934.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120A25XX30R-BT","MRR","FS01","Brushed w/Tinted Clear","20X12","5-BLANK","5-100 TO 5-130","+30","+30 TO +71","66.6","","0","3","1203.00","722.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11517/14934.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0121905XX12R-BT","MRR","FS01","Brushed w/Tinted Clear","21X9","5-BLANK","5-100 TO 5-130","+12","+12 TO +45","66.6","","0","8","1283.00","770.00","1793.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11517/14934.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0121A55XX12R-BT","MRR","FS01","Brushed w/Tinted Clear","21X10.5","5-BLANK","5-100 TO 5-130","+12","+12 TO +46","66.6","","0","3","1283.00","770.00","1793.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11517/14934.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0118855XX0R-BLU","MRR","FS01","Candy Blue","18X8.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +51","66.6","","0","1","969.00","582.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/5021/8019.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0118955XX13R-BLU","MRR","FS01","Candy Blue","18X9.5","5-BLANK","5-100 TO 5-130","+13","+13 TO +64","66.6","","0","2","969.00","582.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/5021/8019.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0118A55XX12R-BLU","MRR","FS01","Candy Blue","18X10.5","5-BLANK","5-100 TO 5-130","+12","+12 TO +51","66.6","","0","4","969.00","582.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/5021/8019.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119855XX0R-BLU","MRR","FS01","Candy Blue","19X8.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +45","66.6","","0","53","1042.00","626.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/5021/8019.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119955XX0R-BLU","MRR","FS01","Candy Blue","19X9.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +40","66.6","","0","2","1042.00","626.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/5021/8019.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119A05XX19R-BLU","MRR","FS01","Candy Blue","19X10","5-BLANK","5-100 TO 5-130","+19","+19 TO +64","66.6","","0","35","1042.00","626.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/5021/8019.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119A6XX18R-BLU","MRR","FS01","Candy Blue","19X11","5-BLANK","5-100 TO 5-130","+18","+18 TO +58","66.6","","0","3","1042.00","626.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/5021/8019.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120855XX0R-BLU","MRR","FS01","Candy Blue","20X8.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +45","66.6","","0","33","1130.00","678.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/5021/8019.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120A05XX12R-BLU","MRR","FS01","Candy Blue","20X10","5-BLANK","5-100 TO 5-130","+12","+12 TO +45","66.6","","0","0","1130.00","678.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/5021/8019.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120A15XX18R-BLU","MRR","FS01","Candy Blue","20X11","5-BLANK","5-100 TO 5-130","+18","+18 TO +58","66.6","","0","21","1130.00","678.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/5021/8019.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120A25XX30R-BLU","MRR","FS01","Candy Blue","20X12","5-BLANK","5-100 TO 5-130","+30","+30 TO +71","66.6","","0","3","1130.00","678.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/5021/8019.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0121905XX12R-BLU","MRR","FS01","Candy Blue","21X9","5-BLANK","5-100 TO 5-130","+12","+12 TO +45","66.6","","0","8","1210.00","726.00","1793.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/5021/8019.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0121A55XX12R-BLU","MRR","FS01","Candy Blue","21X10.5","5-BLANK","5-100 TO 5-130","+12","+12 TO +46","66.6","","0","3","1210.00","726.00","1793.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/5021/8019.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0118855XX0R-RD","MRR","FS01","Candy Red","18X8.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +51","66.6","","0","1","969.00","582.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/3309/8018.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0118955XX13R-RD","MRR","FS01","Candy Red","18X9.5","5-BLANK","5-100 TO 5-130","+13","+13 TO +64","66.6","","0","2","969.00","582.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/3309/8018.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0118A55XX12R-RD","MRR","FS01","Candy Red","18X10.5","5-BLANK","5-100 TO 5-130","+12","+12 TO +51","66.6","","0","4","969.00","582.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/3309/8018.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119855XX0R-RD","MRR","FS01","Candy Red","19X8.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +45","66.6","","0","53","1042.00","626.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/3309/8018.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119955XX0R-RD","MRR","FS01","Candy Red","19X9.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +40","66.6","","0","2","1042.00","626.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/3309/8018.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119A05XX19R-RD","MRR","FS01","Candy Red","19X10","5-BLANK","5-100 TO 5-130","+19","+19 TO +64","66.6","","0","35","1042.00","626.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/3309/8018.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119A6XX18R-RD","MRR","FS01","Candy Red","19X11","5-BLANK","5-100 TO 5-130","+18","+18 TO +58","66.6","","0","3","1042.00","626.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/3309/8018.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120855XX0R-RD","MRR","FS01","Candy Red","20X8.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +45","66.6","","0","33","1130.00","678.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/3309/8018.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120A05XX12R-RD","MRR","FS01","Candy Red","20X10","5-BLANK","5-100 TO 5-130","+12","+12 TO +45","66.6","","0","0","1130.00","678.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/3309/8018.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120A15XX18R-RD","MRR","FS01","Candy Red","20X11","5-BLANK","5-100 TO 5-130","+18","+18 TO +58","66.6","","0","21","1130.00","678.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/3309/8018.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120A25XX30R-RD","MRR","FS01","Candy Red","20X12","5-BLANK","5-100 TO 5-130","+30","+30 TO +71","66.6","","0","3","1130.00","678.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/3309/8018.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0121905XX12R-RD","MRR","FS01","Candy Red","21X9","5-BLANK","5-100 TO 5-130","+12","+12 TO +45","66.6","","0","8","1210.00","726.00","1793.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/3309/8018.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0121A55XX12R-RD","MRR","FS01","Candy Red","21X10.5","5-BLANK","5-100 TO 5-130","+12","+12 TO +46","66.6","","0","3","1210.00","726.00","1793.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/3309/8018.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0118855XX0R-CF","MRR","FS01","Carbon Flash","18X8.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +51","66.6","","0","1","896.00","538.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11518/14935.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0118955XX13R-CF","MRR","FS01","Carbon Flash","18X9.5","5-BLANK","5-100 TO 5-130","+13","+13 TO +64","66.6","","0","2","896.00","538.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11518/14935.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0118A55XX12R-CF","MRR","FS01","Carbon Flash","18X10.5","5-BLANK","5-100 TO 5-130","+12","+12 TO +51","66.6","","0","4","896.00","538.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11518/14935.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119855XX0R-CF","MRR","FS01","Carbon Flash","19X8.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +45","66.6","","0","53","969.00","582.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11518/14935.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119955XX0R-CF","MRR","FS01","Carbon Flash","19X9.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +40","66.6","","0","2","969.00","582.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11518/14935.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119A05XX19R-CF","MRR","FS01","Carbon Flash","19X10","5-BLANK","5-100 TO 5-130","+19","+19 TO +64","66.6","","0","35","969.00","582.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11518/14935.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0119A6XX18R-CF","MRR","FS01","Carbon Flash","19X11","5-BLANK","5-100 TO 5-130","+18","+18 TO +58","66.6","","0","3","969.00","582.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11518/14935.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
"Wheels","FS0120855XX0R-CF","MRR","FS01","Carbon Flash","20X8.5","5-BLANK","5-100 TO 5-130","+0","+0 TO +45","66.6","","0","33","1057.00","635.00","1595.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/11518/14935.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/142/165.gif"
